#start
#stop
# omega	 amplitude	 phase
488.832	6.63145e-16	-1.13535
488.989	6.41625e-16	-1.13737
489.146	6.20369e-16	-1.13658
489.303	5.99417e-16	-1.13252
489.46	5.78656e-16	-1.12605
489.617	5.58746e-16	-1.11578
489.774	5.39209e-16	-1.10162
489.931	5.21003e-16	-1.08445
490.088	5.03555e-16	-1.06297
490.246	4.87775e-16	-1.03786
490.403	4.73554e-16	-1.00855
490.56	4.60817e-16	-0.975162
490.717	4.50156e-16	-0.938885
490.874	4.41588e-16	-0.899206
491.031	4.3528e-16	-0.857544
491.188	4.31294e-16	-0.813925
491.345	4.29829e-16	-0.770252
491.502	4.30336e-16	-0.726237
491.659	4.33219e-16	-0.683119
491.816	4.38402e-16	-0.64294
491.973	4.45609e-16	-0.604497
492.13	4.54501e-16	-0.570297
492.288	4.64958e-16	-0.538475
492.445	4.76764e-16	-0.510445
492.602	4.89967e-16	-0.486739
492.759	5.03904e-16	-0.46643
492.916	5.1846e-16	-0.449559
493.073	5.33872e-16	-0.436151
493.23	5.49535e-16	-0.426238
493.387	5.65424e-16	-0.418837
493.544	5.81266e-16	-0.414231
493.701	5.97217e-16	-0.412007
493.858	6.13066e-16	-0.411913
494.015	6.28525e-16	-0.413877
494.173	6.4372e-16	-0.417733
494.33	6.58264e-16	-0.422956
494.487	6.72473e-16	-0.429711
494.644	6.8616e-16	-0.437971
494.801	6.99006e-16	-0.447129
494.958	7.11559e-16	-0.457266
495.115	7.23106e-16	-0.468315
495.272	7.33898e-16	-0.479932
495.429	7.43946e-16	-0.492534
495.586	7.53412e-16	-0.505489
495.743	7.61857e-16	-0.518769
495.9	7.69552e-16	-0.532512
496.057	7.76241e-16	-0.546761
496.215	7.82493e-16	-0.561073
496.372	7.87385e-16	-0.575506
496.529	7.91821e-16	-0.590275
496.686	7.95268e-16	-0.604916
496.843	7.98047e-16	-0.61932
497	7.99587e-16	-0.63392
497.157	8.00726e-16	-0.648378
497.314	8.00923e-16	-0.662524
497.471	8.00413e-16	-0.676773
497.628	7.99233e-16	-0.690324
497.785	7.97148e-16	-0.703797
497.942	7.94338e-16	-0.717127
498.1	7.90983e-16	-0.72981
498.257	7.87129e-16	-0.741839
498.414	7.82504e-16	-0.753562
498.571	7.7723e-16	-0.765044
498.728	7.71641e-16	-0.775562
498.885	7.65575e-16	-0.785619
499.042	7.58962e-16	-0.795047
499.199	7.51997e-16	-0.803612
499.356	7.44664e-16	-0.811694
499.513	7.36996e-16	-0.818832
499.67	7.2903e-16	-0.825268
499.827	7.21154e-16	-0.830987
499.984	7.12756e-16	-0.835767
500.142	7.04322e-16	-0.839673
500.299	6.96006e-16	-0.842579
500.456	6.87425e-16	-0.844547
500.613	6.79068e-16	-0.845695
500.77	6.70837e-16	-0.846059
500.927	6.62525e-16	-0.844699
501.084	6.54431e-16	-0.843384
501.241	6.46858e-16	-0.840503
501.398	6.3938e-16	-0.83686
501.555	6.32188e-16	-0.832601
501.712	6.25441e-16	-0.826789
501.869	6.19019e-16	-0.820534
502.027	6.12998e-16	-0.81368
502.184	6.07525e-16	-0.805674
502.341	6.02511e-16	-0.797235
502.498	5.9794e-16	-0.788107
502.655	5.93956e-16	-0.778655
502.812	5.90759e-16	-0.768987
502.969	5.87902e-16	-0.758453
503.126	5.85568e-16	-0.747854
503.283	5.83797e-16	-0.737301
503.44	5.82597e-16	-0.726301
503.597	5.82005e-16	-0.715808
503.754	5.81897e-16	-0.705354
503.911	5.82317e-16	-0.694684
504.069	5.83064e-16	-0.684631
504.226	5.84371e-16	-0.67486
504.383	5.86293e-16	-0.665686
504.54	5.88408e-16	-0.65664
504.697	5.90853e-16	-0.648427
504.854	5.93817e-16	-0.640515
505.011	5.96919e-16	-0.633395
505.168	6.00319e-16	-0.626718
505.325	6.04134e-16	-0.620782
505.482	6.08006e-16	-0.615133
505.639	6.1194e-16	-0.610605
505.796	6.16327e-16	-0.606755
505.953	6.20462e-16	-0.602861
506.111	6.24805e-16	-0.599948
506.268	6.29248e-16	-0.597898
506.425	6.33693e-16	-0.596066
506.582	6.3814e-16	-0.595033
506.739	6.42473e-16	-0.594527
506.896	6.46845e-16	-0.594328
507.053	6.51098e-16	-0.594699
507.21	6.55308e-16	-0.595637
507.367	6.59267e-16	-0.597033
507.524	6.63335e-16	-0.598789
507.681	6.6702e-16	-0.600977
507.838	6.70635e-16	-0.603533
507.996	6.74163e-16	-0.606038
508.153	6.77348e-16	-0.609498
508.31	6.80362e-16	-0.61277
508.467	6.83188e-16	-0.616373
508.624	6.85949e-16	-0.620565
508.781	6.88285e-16	-0.624653
508.938	6.90419e-16	-0.629007
509.095	6.92406e-16	-0.63373
509.252	6.93965e-16	-0.638405
509.409	6.95285e-16	-0.643243
509.566	6.96499e-16	-0.648095
509.723	6.97411e-16	-0.653272
509.88	6.98018e-16	-0.658359
510.038	6.98424e-16	-0.663525
510.195	6.98517e-16	-0.668589
510.352	6.98329e-16	-0.673752
510.509	6.97947e-16	-0.67896
510.666	6.97162e-16	-0.684037
510.823	6.96237e-16	-0.689066
510.98	6.95011e-16	-0.694109
511.137	6.93444e-16	-0.699016
511.294	6.91743e-16	-0.703676
511.451	6.89823e-16	-0.708155
511.608	6.87501e-16	-0.712531
511.765	6.85124e-16	-0.716663
511.923	6.82446e-16	-0.720638
512.08	6.796e-16	-0.724339
512.237	6.76553e-16	-0.727866
512.394	6.7323e-16	-0.730968
512.551	6.6982e-16	-0.733709
512.708	6.66193e-16	-0.736063
512.865	6.62535e-16	-0.738131
513.022	6.58618e-16	-0.739753
513.179	6.54646e-16	-0.741103
513.336	6.50706e-16	-0.742038
513.493	6.46497e-16	-0.742372
513.65	6.42451e-16	-0.742217
513.807	6.38157e-16	-0.741776
513.965	6.3403e-16	-0.740719
514.122	6.29904e-16	-0.73915
514.279	6.25718e-16	-0.736952
514.436	6.21699e-16	-0.734416
514.593	6.17854e-16	-0.731221
514.75	6.1408e-16	-0.727486
514.907	6.10527e-16	-0.723409
515.064	6.07043e-16	-0.718482
515.221	6.03809e-16	-0.713443
515.378	6.00828e-16	-0.707994
515.535	5.9822e-16	-0.701847
515.692	5.95917e-16	-0.695238
515.85	5.93751e-16	-0.688603
516.007	5.91862e-16	-0.681248
516.164	5.90557e-16	-0.673657
516.321	5.89483e-16	-0.666301
516.478	5.88791e-16	-0.658286
516.635	5.88601e-16	-0.650564
516.792	5.88464e-16	-0.642617
516.949	5.8902e-16	-0.634616
517.106	5.90071e-16	-0.626837
517.263	5.91238e-16	-0.619312
517.42	5.92884e-16	-0.611992
517.577	5.94839e-16	-0.604722
517.734	5.97177e-16	-0.598
517.892	5.99863e-16	-0.591559
518.049	6.02947e-16	-0.585717
518.206	6.06136e-16	-0.580191
518.363	6.09669e-16	-0.575129
518.52	6.1348e-16	-0.570874
518.677	6.17264e-16	-0.566942
518.834	6.21533e-16	-0.563663
518.991	6.25814e-16	-0.561056
519.148	6.30145e-16	-0.559131
519.305	6.34761e-16	-0.557589
519.462	6.3916e-16	-0.556708
519.619	6.43713e-16	-0.556562
519.777	6.48216e-16	-0.557048
519.934	6.52689e-16	-0.557829
520.091	6.57006e-16	-0.559372
520.248	6.61268e-16	-0.561397
520.405	6.65349e-16	-0.564044
520.562	6.6929e-16	-0.567024
520.719	6.72891e-16	-0.570405
520.876	6.76392e-16	-0.57434
521.033	6.79541e-16	-0.57844
521.19	6.82575e-16	-0.583072
521.347	6.85223e-16	-0.588
521.504	6.87604e-16	-0.593047
521.661	6.89628e-16	-0.598557
521.819	6.91385e-16	-0.603981
521.976	6.9264e-16	-0.609628
522.133	6.93645e-16	-0.615535
522.29	6.94504e-16	-0.62134
522.447	6.94756e-16	-0.627221
522.604	6.94716e-16	-0.633066
522.761	6.9448e-16	-0.638993
522.918	6.9366e-16	-0.644728
523.075	6.92632e-16	-0.650371
523.232	6.91352e-16	-0.655854
523.389	6.89633e-16	-0.660897
523.546	6.87546e-16	-0.665981
523.703	6.85411e-16	-0.670832
523.861	6.8289e-16	-0.675249
524.018	6.80049e-16	-0.679183
524.175	6.77262e-16	-0.682781
524.332	6.74102e-16	-0.686092
524.489	6.70821e-16	-0.688814
524.646	6.67361e-16	-0.691164
524.803	6.63922e-16	-0.69314
524.96	6.60217e-16	-0.694452
525.117	6.56598e-16	-0.695423
525.274	6.53012e-16	-0.695782
525.431	6.49344e-16	-0.695528
525.588	6.45685e-16	-0.695013
525.746	6.42371e-16	-0.693747
525.903	6.39079e-16	-0.69198
526.06	6.36048e-16	-0.689887
526.217	6.33104e-16	-0.687347
526.374	6.30454e-16	-0.684379
526.531	6.27909e-16	-0.681008
526.688	6.25764e-16	-0.677487
526.845	6.23822e-16	-0.673531
527.002	6.22319e-16	-0.669384
527.159	6.21013e-16	-0.665136
527.316	6.20076e-16	-0.660729
527.473	6.19465e-16	-0.656297
527.63	6.19099e-16	-0.652129
527.788	6.1912e-16	-0.647554
527.945	6.19346e-16	-0.643629
528.102	6.20084e-16	-0.639949
528.259	6.20836e-16	-0.636001
528.416	6.21986e-16	-0.632953
528.573	6.23381e-16	-0.630077
528.73	6.2489e-16	-0.62739
528.887	6.26649e-16	-0.625532
529.044	6.28438e-16	-0.623998
529.201	6.30311e-16	-0.622898
529.358	6.32254e-16	-0.622398
529.515	6.3429e-16	-0.622473
529.673	6.36126e-16	-0.622914
529.83	6.37925e-16	-0.623991
529.987	6.39744e-16	-0.625479
530.144	6.41252e-16	-0.62745
530.301	6.42725e-16	-0.629952
530.458	6.43818e-16	-0.632833
530.615	6.44792e-16	-0.636083
530.772	6.45502e-16	-0.639751
530.929	6.45686e-16	-0.643564
531.086	6.45671e-16	-0.647752
531.243	6.45287e-16	-0.652168
531.4	6.44504e-16	-0.656683
531.557	6.43297e-16	-0.661234
531.715	6.41758e-16	-0.665926
531.872	6.39529e-16	-0.670466
532.029	6.37227e-16	-0.674994
532.186	6.34411e-16	-0.679263
532.343	6.3098e-16	-0.683217
532.5	6.27253e-16	-0.686959
532.657	6.2307e-16	-0.690157
532.814	6.18504e-16	-0.693119
532.971	6.13555e-16	-0.695303
533.128	6.08359e-16	-0.696502
533.285	6.02717e-16	-0.697276
533.442	5.97018e-16	-0.697285
533.6	5.91017e-16	-0.696361
533.757	5.84827e-16	-0.694273
533.914	5.78651e-16	-0.691071
534.071	5.72385e-16	-0.686839
534.228	5.66079e-16	-0.681136
534.385	5.60084e-16	-0.674249
534.542	5.54165e-16	-0.665902
534.699	5.48514e-16	-0.656374
534.856	5.43329e-16	-0.645248
535.013	5.38675e-16	-0.632888
535.17	5.34384e-16	-0.619091
535.327	5.30817e-16	-0.604272
535.484	5.28068e-16	-0.588287
535.642	5.26066e-16	-0.571439
535.799	5.24986e-16	-0.553482
535.956	5.24869e-16	-0.534987
536.113	5.25751e-16	-0.516165
536.27	5.27749e-16	-0.497312
536.427	5.30875e-16	-0.478505
536.584	5.35023e-16	-0.460287
536.741	5.40175e-16	-0.442377
536.898	5.46628e-16	-0.425539
537.055	5.54029e-16	-0.410002
537.212	5.62371e-16	-0.395528
537.369	5.7168e-16	-0.382586
537.527	5.81823e-16	-0.371352
537.684	5.92757e-16	-0.361692
537.841	6.0443e-16	-0.353802
537.998	6.1666e-16	-0.348001
538.155	6.29413e-16	-0.343716
538.312	6.42693e-16	-0.3415
538.469	6.56151e-16	-0.340888
538.626	6.69811e-16	-0.342004
538.783	6.83645e-16	-0.344971
538.94	6.97492e-16	-0.349376
539.097	7.11271e-16	-0.355588
539.254	7.24963e-16	-0.362905
539.411	7.38317e-16	-0.371863
539.569	7.51455e-16	-0.382145
539.726	7.64172e-16	-0.393633
539.883	7.7635e-16	-0.406251
540.04	7.88098e-16	-0.419834
540.197	7.99081e-16	-0.434595
540.354	8.0955e-16	-0.450344
540.511	8.19125e-16	-0.466904
540.668	8.28041e-16	-0.484299
540.825	8.3595e-16	-0.502339
540.982	8.43089e-16	-0.521215
541.139	8.49175e-16	-0.540611
541.296	8.54331e-16	-0.560528
541.453	8.58469e-16	-0.581123
541.611	8.61434e-16	-0.602187
541.768	8.63426e-16	-0.623499
541.925	8.64107e-16	-0.64512
542.082	8.63759e-16	-0.666917
542.239	8.6223e-16	-0.68931
542.396	8.59535e-16	-0.711667
542.553	8.55639e-16	-0.734117
542.71	8.50486e-16	-0.756596
542.867	8.44037e-16	-0.779151
543.024	8.36425e-16	-0.801662
543.181	8.27696e-16	-0.824128
543.338	8.17751e-16	-0.846124
543.496	8.06514e-16	-0.867919
543.653	7.94115e-16	-0.889603
543.81	7.80589e-16	-0.910894
543.967	7.6589e-16	-0.931368
544.124	7.50048e-16	-0.951489
544.281	7.33359e-16	-0.970754
544.438	7.15352e-16	-0.989131
544.595	6.96641e-16	-1.00637
544.752	6.7676e-16	-1.02269
544.909	6.56221e-16	-1.03741
545.066	6.34829e-16	-1.05063
545.223	6.1273e-16	-1.06199
545.38	5.90081e-16	-1.0713
545.538	5.66847e-16	-1.07814
545.695	5.43185e-16	-1.08199
545.852	5.19333e-16	-1.08261
546.009	4.954e-16	-1.07931
546.166	4.71624e-16	-1.07155
546.323	4.4803e-16	-1.05847
546.48	4.25074e-16	-1.03987
546.637	4.02925e-16	-1.01412
546.794	3.82042e-16	-0.981082
546.951	3.62645e-16	-0.939524
547.108	3.45321e-16	-0.889064
547.265	3.30483e-16	-0.829805
547.423	3.18678e-16	-0.761632
547.58	3.10453e-16	-0.686199
547.737	3.05954e-16	-0.60544
547.894	3.05478e-16	-0.523151
548.051	3.09321e-16	-0.441327
548.208	3.1688e-16	-0.364138
548.365	3.28262e-16	-0.293695
548.522	3.42795e-16	-0.2312
548.679	3.60103e-16	-0.178223
548.836	3.79735e-16	-0.134196
548.993	4.01211e-16	-0.0986915
549.15	4.24051e-16	-0.0708962
549.307	4.48058e-16	-0.0505403
549.465	4.72731e-16	-0.036483
549.622	4.98032e-16	-0.0277968
549.779	5.23374e-16	-0.0239323
549.936	5.49006e-16	-0.0242127
550.093	5.743e-16	-0.0281313
550.25	5.99419e-16	-0.035002
550.407	6.24122e-16	-0.0446831
550.564	6.48373e-16	-0.0568236
550.721	6.71981e-16	-0.070914
550.878	6.948e-16	-0.0865231
551.035	7.16806e-16	-0.103845
551.192	7.37983e-16	-0.122515
551.35	7.58187e-16	-0.14235
551.507	7.77515e-16	-0.163208
551.664	7.95651e-16	-0.184958
551.821	8.12525e-16	-0.207434
551.978	8.28344e-16	-0.230609
552.135	8.43116e-16	-0.254294
552.292	8.56559e-16	-0.278489
552.449	8.68723e-16	-0.303177
552.606	8.79575e-16	-0.328103
552.763	8.89061e-16	-0.353295
552.92	8.97294e-16	-0.37879
553.077	9.04208e-16	-0.404258
553.234	9.09666e-16	-0.429974
553.392	9.13813e-16	-0.455588
553.549	9.16688e-16	-0.481312
553.706	9.18117e-16	-0.506798
553.863	9.18226e-16	-0.53239
554.02	9.16898e-16	-0.55775
554.177	9.1437e-16	-0.582765
554.334	9.10549e-16	-0.607636
554.491	9.0534e-16	-0.632103
554.648	8.98968e-16	-0.656243
554.805	8.91313e-16	-0.679936
554.962	8.82622e-16	-0.703029
555.119	8.72597e-16	-0.725522
555.277	8.61509e-16	-0.747473
555.434	8.49383e-16	-0.768841
555.591	8.36324e-16	-0.789211
555.748	8.2233e-16	-0.808947
555.905	8.07306e-16	-0.827489
556.062	7.91638e-16	-0.845138
556.219	7.75167e-16	-0.861481
556.376	7.57995e-16	-0.876748
556.533	7.40255e-16	-0.890682
556.69	7.22032e-16	-0.902953
556.847	7.03435e-16	-0.913601
557.004	6.84413e-16	-0.922468
557.161	6.65366e-16	-0.929406
557.319	6.46189e-16	-0.934188
557.476	6.27053e-16	-0.936577
557.633	6.0801e-16	-0.936552
557.79	5.89269e-16	-0.934026
557.947	5.70982e-16	-0.928564
558.104	5.5344e-16	-0.920251
558.261	5.36545e-16	-0.908691
558.418	5.20521e-16	-0.893986
558.575	5.05654e-16	-0.876151
558.732	4.91973e-16	-0.855085
558.889	4.79651e-16	-0.831259
559.046	4.68946e-16	-0.804411
559.203	4.59742e-16	-0.774814
559.361	4.524e-16	-0.743497
559.518	4.46822e-16	-0.710468
559.675	4.43018e-16	-0.676695
559.832	4.41176e-16	-0.642687
559.989	4.41087e-16	-0.608557
560.146	4.4278e-16	-0.575766
560.303	4.45989e-16	-0.544394
560.46	4.50776e-16	-0.51517
560.617	4.56952e-16	-0.488088
560.774	4.64225e-16	-0.46398
560.931	4.72375e-16	-0.442309
561.088	4.81495e-16	-0.423269
561.246	4.913e-16	-0.407391
561.403	5.01474e-16	-0.394244
561.56	5.11921e-16	-0.383785
561.717	5.22532e-16	-0.376044
561.874	5.33304e-16	-0.370282
562.031	5.4392e-16	-0.366522
562.188	5.54355e-16	-0.365194
562.345	5.64495e-16	-0.365413
562.502	5.74233e-16	-0.367355
562.659	5.83488e-16	-0.370729
562.816	5.92313e-16	-0.375099
562.973	6.00438e-16	-0.380544
563.13	6.07901e-16	-0.387145
563.288	6.14879e-16	-0.394535
563.445	6.21047e-16	-0.402369
563.602	6.2645e-16	-0.410952
563.759	6.31271e-16	-0.419817
563.916	6.3508e-16	-0.428768
564.073	6.38351e-16	-0.438164
564.23	6.40837e-16	-0.447556
564.387	6.42619e-16	-0.456919
564.544	6.43469e-16	-0.465868
564.701	6.43754e-16	-0.475005
564.858	6.43349e-16	-0.483417
565.015	6.42351e-16	-0.491302
565.173	6.40728e-16	-0.498919
565.33	6.38514e-16	-0.505909
565.487	6.35878e-16	-0.512275
565.644	6.32651e-16	-0.517463
565.801	6.29094e-16	-0.522176
565.958	6.25235e-16	-0.525776
566.115	6.21099e-16	-0.528649
566.272	6.16741e-16	-0.530147
566.429	6.12362e-16	-0.530722
566.586	6.07982e-16	-0.530122
566.743	6.03486e-16	-0.528398
566.9	5.99225e-16	-0.525363
567.057	5.95214e-16	-0.52154
567.215	5.91454e-16	-0.516343
567.372	5.88152e-16	-0.510298
567.529	5.85309e-16	-0.503012
567.686	5.8291e-16	-0.495118
567.843	5.81365e-16	-0.486217
568	5.80321e-16	-0.476966
568.157	5.79969e-16	-0.466923
568.314	5.80496e-16	-0.456617
568.471	5.81706e-16	-0.44644
568.628	5.83816e-16	-0.436229
568.785	5.86732e-16	-0.425918
568.942	5.90333e-16	-0.416321
569.1	5.94854e-16	-0.40717
569.257	6.00003e-16	-0.398988
569.414	6.05949e-16	-0.391537
569.571	6.12574e-16	-0.385125
569.728	6.19675e-16	-0.379698
569.885	6.27413e-16	-0.375521
570.042	6.35529e-16	-0.372683
570.199	6.44098e-16	-0.37097
570.356	6.52781e-16	-0.370637
570.513	6.61834e-16	-0.371826
570.67	6.71072e-16	-0.37418
570.827	6.80275e-16	-0.377862
570.984	6.89456e-16	-0.382736
571.142	6.98405e-16	-0.388878
571.299	7.07378e-16	-0.396024
571.456	7.15946e-16	-0.40445
571.613	7.2424e-16	-0.414253
571.77	7.31982e-16	-0.424806
571.927	7.3936e-16	-0.436255
572.084	7.46172e-16	-0.448688
572.241	7.52364e-16	-0.461872
572.398	7.57921e-16	-0.475839
572.555	7.62868e-16	-0.490579
572.712	7.66844e-16	-0.505906
572.869	7.70221e-16	-0.521933
573.027	7.72619e-16	-0.538628
573.184	7.74238e-16	-0.555297
573.341	7.74964e-16	-0.572819
573.498	7.74674e-16	-0.590411
573.655	7.735e-16	-0.608357
573.812	7.71435e-16	-0.626432
573.969	7.6826e-16	-0.644832
574.126	7.64159e-16	-0.662952
574.283	7.58796e-16	-0.681217
574.44	7.52673e-16	-0.699691
574.597	7.45489e-16	-0.717986
574.754	7.37318e-16	-0.735953
574.911	7.28188e-16	-0.753388
575.069	7.17905e-16	-0.770895
575.226	7.06697e-16	-0.787886
575.383	6.94759e-16	-0.803855
575.54	6.81684e-16	-0.819446
575.697	6.67778e-16	-0.834213
575.854	6.53224e-16	-0.84782
576.011	6.37614e-16	-0.860834
576.168	6.21413e-16	-0.87182
576.325	6.04459e-16	-0.881754
576.482	5.87089e-16	-0.88988
576.639	5.69208e-16	-0.896469
576.796	5.50475e-16	-0.900239
576.953	5.31742e-16	-0.901848
577.111	5.12699e-16	-0.900448
577.268	4.93655e-16	-0.896308
577.425	4.74679e-16	-0.887933
577.582	4.55866e-16	-0.875521
577.739	4.37625e-16	-0.858434
577.896	4.20046e-16	-0.836483
578.053	4.03169e-16	-0.809089
578.21	3.87692e-16	-0.776207
578.367	3.73563e-16	-0.735895
578.524	3.61397e-16	-0.690371
578.681	3.51556e-16	-0.639017
578.838	3.44058e-16	-0.582126
578.996	3.39397e-16	-0.521046
579.153	3.37634e-16	-0.458735
579.31	3.38643e-16	-0.395358
579.467	3.43094e-16	-0.33284
579.624	3.50442e-16	-0.272848
579.781	3.60578e-16	-0.218617
579.938	3.73291e-16	-0.168758
580.095	3.88309e-16	-0.124823
580.252	4.05175e-16	-0.0884282
580.409	4.23869e-16	-0.057678
580.566	4.43893e-16	-0.0322322
580.723	4.64825e-16	-0.0130538
580.88	4.8694e-16	0.00113393
581.038	5.09592e-16	0.0109358
581.195	5.32683e-16	0.0160336
581.352	5.5612e-16	0.0175911
581.509	5.79598e-16	0.0152846
581.666	6.03056e-16	0.0107586
581.823	6.26505e-16	0.00356459
581.98	6.49717e-16	-0.00636733
582.137	6.72338e-16	-0.0183154
582.294	6.94528e-16	-0.0323162
582.451	7.1607e-16	-0.0476877
582.608	7.37064e-16	-0.0645316
582.765	7.57528e-16	-0.0830126
582.923	7.76928e-16	-0.102481
583.08	7.95785e-16	-0.122906
583.237	8.13623e-16	-0.144461
583.394	8.30273e-16	-0.166997
583.551	8.46203e-16	-0.190149
583.708	8.61277e-16	-0.214085
583.865	8.75106e-16	-0.238635
584.022	8.87375e-16	-0.263536
584.179	8.98934e-16	-0.289321
584.336	9.09201e-16	-0.315462
584.493	9.18032e-16	-0.34198
584.65	9.25683e-16	-0.368801
584.807	9.32324e-16	-0.396081
584.965	9.37257e-16	-0.423843
585.122	9.41156e-16	-0.451342
585.279	9.4366e-16	-0.479475
585.436	9.4455e-16	-0.507524
585.593	9.44266e-16	-0.535832
585.75	9.42513e-16	-0.56429
585.907	9.39765e-16	-0.592827
586.064	9.35e-16	-0.621466
586.221	9.29151e-16	-0.650074
586.378	9.22144e-16	-0.678514
586.535	9.13497e-16	-0.707009
586.692	9.03645e-16	-0.735556
586.85	8.92177e-16	-0.76374
587.007	8.79624e-16	-0.791998
587.164	8.65633e-16	-0.820334
587.321	8.50295e-16	-0.847677
587.478	8.33723e-16	-0.875176
587.635	8.15705e-16	-0.901986
587.792	7.96878e-16	-0.928426
587.949	7.76335e-16	-0.95471
588.106	7.55158e-16	-0.980246
588.263	7.32371e-16	-1.00482
588.42	7.08819e-16	-1.02884
588.577	6.84206e-16	-1.052
588.734	6.58356e-16	-1.07339
588.892	6.3183e-16	-1.09402
589.049	6.04629e-16	-1.11283
589.206	5.76202e-16	-1.12989
589.363	5.47289e-16	-1.1445
589.52	5.17989e-16	-1.15715
589.677	4.8777e-16	-1.1656
589.834	4.57559e-16	-1.17039
589.991	4.27079e-16	-1.17039
590.148	3.96073e-16	-1.16479
590.305	3.65811e-16	-1.15052
590.462	3.35676e-16	-1.12793
590.619	3.06809e-16	-1.09219
590.776	2.79186e-16	-1.0417
590.934	2.54052e-16	-0.971025
591.091	2.31891e-16	-0.879533
591.248	2.14078e-16	-0.762661
591.405	2.02167e-16	-0.621216
591.562	1.96843e-16	-0.463567
591.719	1.99425e-16	-0.301996
591.876	2.09385e-16	-0.152655
592.033	2.25756e-16	-0.0248985
592.19	2.46788e-16	0.0786549
592.347	2.72242e-16	0.15693
592.504	3.00143e-16	0.214455
592.661	3.30122e-16	0.255512
592.819	3.61397e-16	0.283625
592.976	3.93713e-16	0.29996
593.133	4.26547e-16	0.307931
593.29	4.59346e-16	0.309763
593.447	4.92673e-16	0.305481
593.604	5.25828e-16	0.297148
593.761	5.58282e-16	0.285055
593.918	5.90529e-16	0.269515
594.075	6.22644e-16	0.251677
594.232	6.53661e-16	0.232033
594.389	6.84396e-16	0.209963
594.546	7.13901e-16	0.186954
594.703	7.42499e-16	0.162184
594.861	7.70588e-16	0.136398
595.018	7.97586e-16	0.109936
595.175	8.23202e-16	0.0818646
595.332	8.48151e-16	0.0535388
595.489	8.71766e-16	0.0245957
595.646	8.94226e-16	-0.00524319
595.803	9.15396e-16	-0.0357607
595.96	9.35304e-16	-0.066502
596.117	9.53759e-16	-0.0976928
596.274	9.70901e-16	-0.129289
596.431	9.86432e-16	-0.1615
596.588	1.00063e-15	-0.193807
596.746	1.01337e-15	-0.226516
596.903	1.02458e-15	-0.259453
597.06	1.03428e-15	-0.292538
597.217	1.04227e-15	-0.325915
597.374	1.04889e-15	-0.359357
597.531	1.05386e-15	-0.393234
597.688	1.05736e-15	-0.427064
597.845	1.05892e-15	-0.460947
598.002	1.05905e-15	-0.495163
598.159	1.05743e-15	-0.529317
598.316	1.05429e-15	-0.5636
598.473	1.04925e-15	-0.598027
598.63	1.04273e-15	-0.632292
598.788	1.0348e-15	-0.666798
598.945	1.02466e-15	-0.70107
599.102	1.0132e-15	-0.73573
599.259	1.00038e-15	-0.770014
599.416	9.85823e-16	-0.804216
599.573	9.69884e-16	-0.838648
599.73	9.52117e-16	-0.872913
599.887	9.32954e-16	-0.906914
600.044	9.12083e-16	-0.94082
600.201	8.89863e-16	-0.974467
600.358	8.66454e-16	-1.008
600.515	8.41329e-16	-1.04138
600.673	8.1514e-16	-1.07465
600.83	7.87527e-16	-1.10729
600.987	7.58574e-16	-1.13914
601.144	7.28374e-16	-1.17094
601.301	6.97244e-16	-1.20222
601.458	6.64998e-16	-1.23259
601.615	6.3149e-16	-1.2621
601.772	5.97016e-16	-1.29064
601.929	5.61632e-16	-1.3177
602.086	5.25407e-16	-1.34366
602.243	4.88622e-16	-1.36719
602.4	4.50886e-16	-1.38842
602.557	4.12686e-16	-1.40587
602.715	3.73859e-16	-1.41879
602.872	3.34738e-16	-1.42614
603.029	2.95627e-16	-1.42474
603.186	2.56621e-16	-1.41103
603.343	2.17945e-16	-1.37777
603.5	1.80611e-16	-1.31642
603.657	1.45944e-16	-1.20026
603.814	1.16237e-16	-1.00055
603.971	9.70464e-17	-0.675023
604.128	9.5046e-17	-0.258857
604.285	1.1109e-16	0.0934787
604.442	1.39432e-16	0.317985
604.6	1.7341e-16	0.448506
604.757	2.10748e-16	0.519993
604.914	2.49416e-16	0.557934
605.071	2.89038e-16	0.5747
605.228	3.28673e-16	0.578446
605.385	3.68111e-16	0.572276
605.542	4.07769e-16	0.559867
605.699	4.46753e-16	0.542499
605.856	4.85428e-16	0.521569
606.013	5.23467e-16	0.498317
606.17	5.60657e-16	0.472615
606.327	5.97056e-16	0.445081
606.484	6.32503e-16	0.416257
606.642	6.67254e-16	0.386529
606.799	7.01011e-16	0.355595
606.956	7.33575e-16	0.323881
607.113	7.64989e-16	0.291542
607.27	7.95261e-16	0.25888
607.427	8.24249e-16	0.225624
607.584	8.51873e-16	0.191694
607.741	8.78292e-16	0.157662
607.898	9.03406e-16	0.123159
608.055	9.26964e-16	0.0886475
608.212	9.49158e-16	0.0537527
608.369	9.69652e-16	0.0186134
608.526	9.88809e-16	-0.0165863
608.684	1.00633e-15	-0.0518934
608.841	1.02218e-15	-0.0875081
608.998	1.03646e-15	-0.123017
609.155	1.04915e-15	-0.158648
609.312	1.06004e-15	-0.19431
609.469	1.06933e-15	-0.230112
609.626	1.07693e-15	-0.265876
609.783	1.08279e-15	-0.301738
609.94	1.08697e-15	-0.337509
610.097	1.08952e-15	-0.373204
610.254	1.09013e-15	-0.409001
610.411	1.08915e-15	-0.444661
610.569	1.08641e-15	-0.480224
610.726	1.08199e-15	-0.515845
610.883	1.07585e-15	-0.551202
